jane_eyre_12_f000127|I should have known instinctively that they neither had nor could have sympathy with anything in me, and should have shunned them as one would fire,|I should have known instinctively that they neither had nor could have sympathy with anything in me, and should have shunned them as one would fire,
jane_eyre_12_f000128|lightning, or anything else that is bright but antipathetic.|lightning, or anything else that is bright but antipathetic.
jane_eyre_12_f000129|If even this stranger had smiled and been good-humoured to me when I addressed him;|If even this stranger had smiled and been good-humoured to me when I addressed him;
jane_eyre_12_f000130|if he had put off my offer of assistance gaily and with thanks, I should have gone on my way and not felt any vocation to renew inquiries:|if he had put off my offer of assistance gaily and with thanks, I should have gone on my way and not felt any vocation to renew inquiries:
jane_eyre_12_f000131|but the frown, the roughness of the traveller, set me at my ease: I retained my station when he waved to me to go, and announced - I cannot think of leaving you,|but the frown, the roughness of the traveller, set me at my ease: I retained my station when he waved to me to go, and announced - I cannot think of leaving you,
jane_eyre_12_f000132|sir, at so late an hour, in this solitary lane, till I see you are fit to mount your horse.|sir, at so late an hour, in this solitary lane, till I see you are fit to mount your horse.
jane_eyre_12_f000133|He looked at me when I said this; he had hardly turned his eyes in my direction before.|He looked at me when I said this; he had hardly turned his eyes in my direction before.
jane_eyre_12_f000134|I should think you ought to be at home yourself, said he, if you have a home in this neighbourhood: where do you come from?|I should think you ought to be at home yourself, said he, if you have a home in this neighbourhood: where do you come from?
jane_eyre_12_f000135|From just below; and I am not at all afraid of being out late when it is moonlight: I will run over to Hay for you with pleasure, if you wish it:|From just below; and I am not at all afraid of being out late when it is moonlight: I will run over to Hay for you with pleasure, if you wish it:
jane_eyre_12_f000136|indeed, I am going there to post a letter.|indeed, I am going there to post a letter.
jane_eyre_12_f000137|You live just below - do you mean at that house with the battlements?|You live just below - do you mean at that house with the battlements?
jane_eyre_12_f000138|pointing to Thornfield Hall, on which the moon cast a hoary gleam, bringing it out distinct and pale from the woods that, by contrast with the western sky,|pointing to Thornfield Hall, on which the moon cast a hoary gleam, bringing it out distinct and pale from the woods that, by contrast with the western sky,
jane_eyre_12_f000139|now seemed one mass of shadow.|now seemed one mass of shadow.
jane_eyre_12_f000141|Whose house is it?|Whose house is it?
jane_eyre_12_f000142|Mister Rochester's.|Mister Rochester's.
jane_eyre_12_f000143|Do you know Mister Rochester?|Do you know Mister Rochester?
jane_eyre_12_f000144|No, I have never seen him.|No, I have never seen him.
jane_eyre_12_f000145|He is not resident, then?|He is not resident, then?
jane_eyre_12_f000147|Can you tell me where he is?|Can you tell me where he is?
jane_eyre_12_f000150|neither of them half fine enough for a lady's-maid.|neither of them half fine enough for a lady's-maid.
jane_eyre_12_f000151|He seemed puzzled to decide what I was; I helped him.|He seemed puzzled to decide what I was; I helped him.
jane_eyre_12_f000152|I am the governess.|I am the governess.
jane_eyre_12_f000153|Ah, the governess! he repeated; deuce take me, if I had not forgotten!|Ah, the governess! he repeated; deuce take me, if I had not forgotten!
jane_eyre_12_f000154|The governess! and again my raiment underwent scrutiny. In two minutes he rose from the stile: his face expressed pain when he tried to move.|The governess! and again my raiment underwent scrutiny. In two minutes he rose from the stile: his face expressed pain when he tried to move.
jane_eyre_12_f000155|I cannot commission you to fetch help, he said; but you may help me a little yourself, if you will be so kind.|I cannot commission you to fetch help, he said; but you may help me a little yourself, if you will be so kind.
jane_eyre_12_f000157|You have not an umbrella that I can use as a stick?|You have not an umbrella that I can use as a stick?
jane_eyre_12_f000159|Try to get hold of my horse's bridle and lead him to me: you are not afraid?|Try to get hold of my horse's bridle and lead him to me: you are not afraid?
jane_eyre_12_f000160|I should have been afraid to touch a horse when alone, but when told to do it, I was disposed to obey.|I should have been afraid to touch a horse when alone, but when told to do it, I was disposed to obey.
jane_eyre_12_f000161|I put down my muff on the stile, and went up to the tall steed;|I put down my muff on the stile, and went up to the tall steed;
jane_eyre_12_f000162|I endeavoured to catch the bridle, but it was a spirited thing, and would not let me come near its head;|I endeavoured to catch the bridle, but it was a spirited thing, and would not let me come near its head;
jane_eyre_12_f000163|I made effort on effort, though in vain: meantime, I was mortally afraid of its trampling fore-feet.|I made effort on effort, though in vain: meantime, I was mortally afraid of its trampling fore-feet.
jane_eyre_12_f000164|The traveller waited and watched for some time, and at last he laughed.|The traveller waited and watched for some time, and at last he laughed.
jane_eyre_12_f000165|{I was mortally afraid of its trampling forefeet: p107.|I was mortally afraid of its trampling forefeet: pone hundred seven.
jane_eyre_12_f000166|jpg} I see, he said, the mountain will never be brought to Mahomet, so all you can do is to aid Mahomet to go to the mountain; I must beg of you to come here.|jpg I see, he said, the mountain will never be brought to Mahomet, so all you can do is to aid Mahomet to go to the mountain; I must beg of you to come here.
jane_eyre_12_f000167|I came. Excuse me, he continued: necessity compels me to make you useful.|I came. Excuse me, he continued: necessity compels me to make you useful.
jane_eyre_12_f000168|He laid a heavy hand on my shoulder, and leaning on me with some stress, limped to his horse.|He laid a heavy hand on my shoulder, and leaning on me with some stress, limped to his horse.
jane_eyre_12_f000169|Having once caught the bridle, he mastered it directly and sprang to his saddle; grimacing grimly as he made the effort, for it wrenched his sprain.|Having once caught the bridle, he mastered it directly and sprang to his saddle; grimacing grimly as he made the effort, for it wrenched his sprain.
jane_eyre_12_f000170|Now, said he, releasing his under lip from a hard bite, just hand me my whip; it lies there under the hedge.|Now, said he, releasing his under lip from a hard bite, just hand me my whip; it lies there under the hedge.
jane_eyre_12_f000171|I sought it and found it.|I sought it and found it.
jane_eyre_12_f000172|Thank you; now make haste with the letter to Hay, and return as fast as you can.|Thank you; now make haste with the letter to Hay, and return as fast as you can.
jane_eyre_12_f000173|A touch of a spurred heel made his horse first start and rear, and then bound away; the dog rushed in his traces; all three vanished, Like heath that,|A touch of a spurred heel made his horse first start and rear, and then bound away; the dog rushed in his traces; all three vanished, Like heath that,
jane_eyre_12_f000174|in the wilderness, The wild wind whirls away.|in the wilderness, The wild wind whirls away.
jane_eyre_12_f000175|I took up my muff and walked on. The incident had occurred and was gone for me: it was an incident of no moment, no romance, no interest in a sense;|I took up my muff and walked on. The incident had occurred and was gone for me: it was an incident of no moment, no romance, no interest in a sense;
jane_eyre_12_f000176|yet it marked with change one single hour of a monotonous life.|yet it marked with change one single hour of a monotonous life.
jane_eyre_12_f000177|My help had been needed and claimed; I had given it: I was pleased to have done something;|My help had been needed and claimed; I had given it: I was pleased to have done something;
jane_eyre_12_f000178|trivial, transitory though the deed was, it was yet an active thing, and I was weary of an existence all passive.|trivial, transitory though the deed was, it was yet an active thing, and I was weary of an existence all passive.
jane_eyre_12_f000179|The new face, too, was like a new picture introduced to the gallery of memory;|The new face, too, was like a new picture introduced to the gallery of memory;
jane_eyre_12_f000180|and it was dissimilar to all the others hanging there: firstly, because it was masculine; and, secondly, because it was dark, strong, and stern.|and it was dissimilar to all the others hanging there: firstly, because it was masculine; and, secondly, because it was dark, strong, and stern.
jane_eyre_12_f000181|I had it still before me when I entered Hay, and slipped the letter into the post-office; I saw it as I walked fast down-hill all the way home.|I had it still before me when I entered Hay, and slipped the letter into the post-office; I saw it as I walked fast down-hill all the way home.
jane_eyre_12_f000182|When I came to the stile, I stopped a minute, looked round and listened, with an idea that a horse's hoofs might ring on the causeway again, and that a rider in a cloak,|When I came to the stile, I stopped a minute, looked round and listened, with an idea that a horse's hoofs might ring on the causeway again, and that a rider in a cloak,
jane_eyre_12_f000183|and a Gytrash-like Newfoundland dog, might be again apparent:|and a Gytrash-like Newfoundland dog, might be again apparent:
jane_eyre_12_f000184|I saw only the hedge and a pollard willow before me, rising up still and straight to meet the moonbeams;|I saw only the hedge and a pollard willow before me, rising up still and straight to meet the moonbeams;
jane_eyre_12_f000185|I heard only the faintest waft of wind roaming fitful among the trees round Thornfield, a mile distant;|I heard only the faintest waft of wind roaming fitful among the trees round Thornfield, a mile distant;
jane_eyre_12_f000186|and when I glanced down in the direction of the murmur, my eye, traversing the hall-front, caught a light kindling in a window: it reminded me that I was late, and I hurried on.|and when I glanced down in the direction of the murmur, my eye, traversing the hall-front, caught a light kindling in a window: it reminded me that I was late, and I hurried on.
jane_eyre_12_f000187|I did not like re-entering Thornfield. To pass its threshold was to return to stagnation; to cross the silent hall, to ascend the darksome staircase,|I did not like re-entering Thornfield. To pass its threshold was to return to stagnation; to cross the silent hall, to ascend the darksome staircase,
jane_eyre_12_f000188|to seek my own lonely little room, and then to meet tranquil Missis Fairfax, and spend the long winter evening with her,|to seek my own lonely little room, and then to meet tranquil Missis Fairfax, and spend the long winter evening with her,
jane_eyre_12_f000189|and her only, was to quell wholly the faint excitement wakened by my walk,|and her only, was to quell wholly the faint excitement wakened by my walk,
jane_eyre_12_f000190|to slip again over my faculties the viewless fetters of an uniform and too still existence;|to slip again over my faculties the viewless fetters of an uniform and too still existence;
jane_eyre_12_f000191|of an existence whose very privileges of security and ease I was becoming incapable of appreciating.|of an existence whose very privileges of security and ease I was becoming incapable of appreciating.
jane_eyre_12_f000192|What good it would have done me at that time to have been tossed in the storms of an uncertain struggling life,|What good it would have done me at that time to have been tossed in the storms of an uncertain struggling life,
jane_eyre_12_f000193|and to have been taught by rough and bitter experience to long for the calm amidst which I now repined!|and to have been taught by rough and bitter experience to long for the calm amidst which I now repined!
jane_eyre_12_f000194|Yes, just as much good as it would do a man tired of sitting still in a too easy chair to take a long walk: and just as natural was the wish to stir,|Yes, just as much good as it would do a man tired of sitting still in a too easy chair to take a long walk: and just as natural was the wish to stir,
jane_eyre_12_f000195|under my circumstances, as it would be under his.|under my circumstances, as it would be under his.
jane_eyre_12_f000196|I lingered at the gates; I lingered on the lawn; I paced backwards and forwards on the pavement; the shutters of the glass door were closed; I could not see into the interior;|I lingered at the gates; I lingered on the lawn; I paced backwards and forwards on the pavement; the shutters of the glass door were closed; I could not see into the interior;
jane_eyre_12_f000197|and both my eyes and spirit seemed drawn from the gloomy house - from the grey-hollow filled with rayless cells, as it appeared to me - to that sky expanded before me,|and both my eyes and spirit seemed drawn from the gloomy house - from the grey-hollow filled with rayless cells, as it appeared to me - to that sky expanded before me,
jane_eyre_12_f000198|a blue sea absolved from taint of cloud;|a blue sea absolved from taint of cloud;
jane_eyre_12_f000199|the moon ascending it in solemn march; her orb seeming to look up as she left the hill-tops, from behind which she had come, far and farther below her,|the moon ascending it in solemn march; her orb seeming to look up as she left the hill-tops, from behind which she had come, far and farther below her,
jane_eyre_12_f000200|and aspired to the zenith, midnight dark in its fathomless depth and measureless distance;|and aspired to the zenith, midnight dark in its fathomless depth and measureless distance;
jane_eyre_12_f000201|and for those trembling stars that followed her course; they made my heart tremble, my veins glow when I viewed them.|and for those trembling stars that followed her course; they made my heart tremble, my veins glow when I viewed them.
jane_eyre_12_f000202|Little things recall us to earth; the clock struck in the hall; that sufficed; I turned from moon and stars, opened a side- door, and went in.|Little things recall us to earth; the clock struck in the hall; that sufficed; I turned from moon and stars, opened a side- door, and went in.
jane_eyre_12_f000203|The hall was not dark, nor yet was it lit, only by the high-hung bronze lamp; a warm glow suffused both it and the lower steps of the oak staircase.|The hall was not dark, nor yet was it lit, only by the high-hung bronze lamp; a warm glow suffused both it and the lower steps of the oak staircase.
jane_eyre_12_f000204|This ruddy shine issued from the great dining-room, whose two- leaved door stood open, and showed a genial fire in the grate, glancing on marble hearth and brass fire-irons,|This ruddy shine issued from the great dining-room, whose two- leaved door stood open, and showed a genial fire in the grate, glancing on marble hearth and brass fire-irons,
jane_eyre_12_f000205|and revealing purple draperies and polished furniture, in the most pleasant radiance.|and revealing purple draperies and polished furniture, in the most pleasant radiance.
jane_eyre_12_f000206|It revealed, too, a group near the mantelpiece: I had scarcely caught it, and scarcely become aware of a cheerful mingling of voices,|It revealed, too, a group near the mantelpiece: I had scarcely caught it, and scarcely become aware of a cheerful mingling of voices,
jane_eyre_12_f000207|amongst which I seemed to distinguish the tones of Adele, when the door closed.|amongst which I seemed to distinguish the tones of Adele, when the door closed.
jane_eyre_12_f000208|I hastened to Missis Fairfax's room; there was a fire there too, but no candle, and no Missis Fairfax.|I hastened to Missis Fairfax's room; there was a fire there too, but no candle, and no Missis Fairfax.
jane_eyre_12_f000209|Instead, all alone, sitting upright on the rug, and gazing with gravity at the blaze, I beheld a great black and white long-haired dog, just like the Gytrash of the lane.|Instead, all alone, sitting upright on the rug, and gazing with gravity at the blaze, I beheld a great black and white long-haired dog, just like the Gytrash of the lane.
jane_eyre_12_f000210|It was so like it that I went forward and said - Pilot and the thing got up and came to me and snuffed me.|It was so like it that I went forward and said - Pilot and the thing got up and came to me and snuffed me.
jane_eyre_12_f000211|I caressed him, and he wagged his great tail; but he looked an eerie creature to be alone with, and I could not tell whence he had come.|I caressed him, and he wagged his great tail; but he looked an eerie creature to be alone with, and I could not tell whence he had come.
jane_eyre_12_f000212|I rang the bell, for I wanted a candle; and I wanted, too, to get an account of this visitant. Leah entered.|I rang the bell, for I wanted a candle; and I wanted, too, to get an account of this visitant. Leah entered.
jane_eyre_12_f000213|What dog is this?|What dog is this?
jane_eyre_12_f000214|He came with master.|He came with master.
jane_eyre_12_f000216|With master - Mister Rochester - he is just arrived.|With master - Mister Rochester - he is just arrived.
jane_eyre_12_f000217|Indeed! and is Missis Fairfax with him?|Indeed! and is Missis Fairfax with him?
jane_eyre_12_f000218|Yes, and Miss Adele; they are in the dining-room, and John is gone for a surgeon; for master has had an accident; his horse fell and his ankle is sprained.|Yes, and Miss Adele; they are in the dining-room, and John is gone for a surgeon; for master has had an accident; his horse fell and his ankle is sprained.
jane_eyre_12_f000219|Did the horse fall in Hay Lane?|Did the horse fall in Hay Lane?
jane_eyre_12_f000220|Yes, coming down-hill; it slipped on some ice.|Yes, coming down-hill; it slipped on some ice.
jane_eyre_12_f000221|Ah! Bring me a candle will you Leah?|Ah! Bring me a candle will you Leah?
jane_eyre_12_f000222|Leah brought it; she entered, followed by Missis Fairfax, who repeated the news; adding that Mister Carter the surgeon was come, and was now with Mister|Leah brought it; she entered, followed by Missis Fairfax, who repeated the news; adding that Mister Carter the surgeon was come, and was now with Mister
jane_eyre_12_f000223|Rochester: then she hurried out to give orders about tea, and I went upstairs to take off my things.|Rochester: then she hurried out to give orders about tea, and I went upstairs to take off my things.
jane_eyre_12_f000224|End of chapter 12.|End of chapter twelve.
jane_eyre_13_f000001|Chapter 13 of Jane eyre. This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.|Chapter thirteen of Jane eyre. This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.
jane_eyre_13_f000002|Recording by Elisabeth Klett.|Recording by Elisabeth Klett.
jane_eyre_13_f000003|Jane eyre by Charlotte Bronte. Chapter 13.|Jane eyre by Charlotte Bronte. Chapter thirteen.
jane_eyre_13_f000004|Mister Rochester, it seems, by the surgeon's orders, went to bed early that night; nor did he rise soon next morning.|Mister Rochester, it seems, by the surgeon's orders, went to bed early that night; nor did he rise soon next morning.
jane_eyre_13_f000005|When he did come down, it was to attend to business: his agent and some of his tenants were arrived, and waiting to speak with him.|When he did come down, it was to attend to business: his agent and some of his tenants were arrived, and waiting to speak with him.
jane_eyre_13_f000006|Adele and I had now to vacate the library: it would be in daily requisition as a reception-room for callers.|Adele and I had now to vacate the library: it would be in daily requisition as a reception-room for callers.
jane_eyre_13_f000007|A fire was lit in an apartment upstairs, and there I carried our books, and arranged it for the future schoolroom.|A fire was lit in an apartment upstairs, and there I carried our books, and arranged it for the future schoolroom.
jane_eyre_13_f000008|I discerned in the course of the morning that Thornfield Hall was a changed place:|I discerned in the course of the morning that Thornfield Hall was a changed place:
jane_eyre_13_f000009|no longer silent as a church, it echoed every hour or two to a knock at the door, or a clang of the bell;|no longer silent as a church, it echoed every hour or two to a knock at the door, or a clang of the bell;
jane_eyre_13_f000010|steps, too, often traversed the hall, and new voices spoke in different keys below; a rill from the outer world was flowing through it; it had a master:|steps, too, often traversed the hall, and new voices spoke in different keys below; a rill from the outer world was flowing through it; it had a master:
jane_eyre_13_f000011|for my part, I liked it better.|for my part, I liked it better.
jane_eyre_13_f000012|Adele was not easy to teach that day; she could not apply: she kept running to the door and looking over the banisters to see if she could get a glimpse of Mister Rochester;|Adele was not easy to teach that day; she could not apply: she kept running to the door and looking over the banisters to see if she could get a glimpse of Mister Rochester;
jane_eyre_13_f000013|then she coined pretexts to go downstairs, in order, as I shrewdly suspected, to visit the library, where I knew she was not wanted; then, when I got a little angry,|then she coined pretexts to go downstairs, in order, as I shrewdly suspected, to visit the library, where I knew she was not wanted; then, when I got a little angry,
jane_eyre_13_f000014|and made her sit still, she continued to talk incessantly of her ami, Monsieur Edouard Fairfax de Rochester, as she dubbed him I had not before heard his prenomens,|and made her sit still, she continued to talk incessantly of her ami, Monsieur Edouard Fairfax de Rochester, as she dubbed him I had not before heard his prenomens,
jane_eyre_13_f000015|and to conjecture what presents he had brought her:|and to conjecture what presents he had brought her:
jane_eyre_13_f000016|for it appears he had intimated the night before, that when his luggage came from Millcote, there would be found amongst it a little box in whose contents she had an interest.|for it appears he had intimated the night before, that when his luggage came from Millcote, there would be found amongst it a little box in whose contents she had an interest.
jane_eyre_13_f000017|Et cela doit signifier, said she, qu'il y aura la dedans un cadeau pour moi, et peut-etre pour vous aussi, mademoiselle.|Et cela doit signifier, said she, qu'il y aura la dedans un cadeau pour moi, et peut-etre pour vous aussi, mademoiselle.
jane_eyre_13_f000018|Monsieur a parle de vous: il m'a demande le nom de ma gouvernante, et si elle n'etait pas une petite personne, assez mince et un peu pale.|Monsieur a parle de vous: il m'a demande le nom de ma gouvernante, et si elle n'etait pas une petite personne, assez mince et un peu pale.
jane_eyre_13_f000019|J'ai dit qu'oui: car c'est vrai, n'est-ce pas, mademoiselle?|J'ai dit qu'oui: car c'est vrai, n'est-ce pas, mademoiselle?
jane_eyre_13_f000020|I and my pupil dined as usual in Missis Fairfax's parlour; the afternoon was wild and snowy, and we passed it in the schoolroom.|I and my pupil dined as usual in Missis Fairfax's parlour; the afternoon was wild and snowy, and we passed it in the schoolroom.
jane_eyre_13_f000021|At dark I allowed Adele to put away books and work, and to run downstairs;|At dark I allowed Adele to put away books and work, and to run downstairs;
jane_eyre_13_f000022|for, from the comparative silence below, and from the cessation of appeals to the door-bell, I conjectured that Mister Rochester was now at liberty.|for, from the comparative silence below, and from the cessation of appeals to the door-bell, I conjectured that Mister Rochester was now at liberty.
jane_eyre_13_f000023|Left alone, I walked to the window; but nothing was to be seen thence: twilight and snowflakes together thickened the air, and hid the very shrubs on the lawn.|Left alone, I walked to the window; but nothing was to be seen thence: twilight and snowflakes together thickened the air, and hid the very shrubs on the lawn.
jane_eyre_13_f000024|I let down the curtain and went back to the fireside.|I let down the curtain and went back to the fireside.
jane_eyre_13_f000025|In the clear embers I was tracing a view, not unlike a picture I remembered to have seen of the castle of Heidelberg, on the Rhine, when Missis Fairfax came in,|In the clear embers I was tracing a view, not unlike a picture I remembered to have seen of the castle of Heidelberg, on the Rhine, when Missis Fairfax came in,
jane_eyre_13_f000026|breaking up by her entrance the fiery mosaic I had been piercing together, and scattering too some heavy unwelcome thoughts that were beginning to throng on my solitude.|breaking up by her entrance the fiery mosaic I had been piercing together, and scattering too some heavy unwelcome thoughts that were beginning to throng on my solitude.
jane_eyre_13_f000027|Mister Rochester would be glad if you and your pupil would take tea with him in the drawing-room this evening, said she:|Mister Rochester would be glad if you and your pupil would take tea with him in the drawing-room this evening, said she:
jane_eyre_13_f000028|he has been so much engaged all day that he could not ask to see you before.|he has been so much engaged all day that he could not ask to see you before.
jane_eyre_13_f000029|When is his tea-time? I inquired.|When is his tea-time? I inquired.
jane_eyre_13_f000030|Oh, at six o'clock: he keeps early hours in the country. You had better change your frock now; I will go with you and fasten it. Here is a candle.|Oh, at six o'clock: he keeps early hours in the country. You had better change your frock now; I will go with you and fasten it. Here is a candle.
jane_eyre_13_f000031|Is it necessary to change my frock?|Is it necessary to change my frock?
jane_eyre_13_f000032|Yes, you had better: I always dress for the evening when Mister Rochester is here.|Yes, you had better: I always dress for the evening when Mister Rochester is here.
jane_eyre_13_f000033|This additional ceremony seemed somewhat stately; however, I repaired to my room, and, with Missis Fairfax's aid, replaced my black stuff dress by one of black silk;|This additional ceremony seemed somewhat stately; however, I repaired to my room, and, with Missis Fairfax's aid, replaced my black stuff dress by one of black silk;
jane_eyre_13_f000034|the best and the only additional one I had, except one of light grey, which, in my Lowood notions of the toilette, I thought too fine to be worn, except on first-rate occasions.|the best and the only additional one I had, except one of light grey, which, in my Lowood notions of the toilette, I thought too fine to be worn, except on first-rate occasions.
jane_eyre_13_f000035|You want a brooch, said Missis Fairfax. I had a single little pearl ornament which Miss Temple gave me as a parting keepsake: I put it on, and then we went downstairs.|You want a brooch, said Missis Fairfax. I had a single little pearl ornament which Miss Temple gave me as a parting keepsake: I put it on, and then we went downstairs.
jane_eyre_13_f000036|Unused as I was to strangers, it was rather a trial to appear thus formally summoned in Mister Rochester's presence.|Unused as I was to strangers, it was rather a trial to appear thus formally summoned in Mister Rochester's presence.
jane_eyre_13_f000037|I let Missis Fairfax precede me into the dining-room, and kept in her shade as we crossed that apartment; and, passing the arch, whose curtain was now dropped,|I let Missis Fairfax precede me into the dining-room, and kept in her shade as we crossed that apartment; and, passing the arch, whose curtain was now dropped,
jane_eyre_13_f000038|entered the elegant recess beyond.|entered the elegant recess beyond.
jane_eyre_13_f000039|Two wax candles stood lighted on the table, and two on the mantelpiece;|Two wax candles stood lighted on the table, and two on the mantelpiece;
jane_eyre_13_f000040|basking in the light and heat of a superb fire, lay Pilot - Adele knelt near him.|basking in the light and heat of a superb fire, lay Pilot - Adele knelt near him.
jane_eyre_13_f000041|Half reclined on a couch appeared Mister Rochester, his foot supported by the cushion; he was looking at Adele and the dog: the fire shone full on his face.|Half reclined on a couch appeared Mister Rochester, his foot supported by the cushion; he was looking at Adele and the dog: the fire shone full on his face.
jane_eyre_13_f000042|I knew my traveller with his broad and jetty eyebrows; his square forehead, made squarer by the horizontal sweep of his black hair.|I knew my traveller with his broad and jetty eyebrows; his square forehead, made squarer by the horizontal sweep of his black hair.
jane_eyre_13_f000043|I recognised his decisive nose, more remarkable for character than beauty; his full nostrils, denoting, I thought, choler;|I recognised his decisive nose, more remarkable for character than beauty; his full nostrils, denoting, I thought, choler;
jane_eyre_13_f000044|his grim mouth, chin, and jaw - yes, all three were very grim, and no mistake.|his grim mouth, chin, and jaw - yes, all three were very grim, and no mistake.
jane_eyre_13_f000045|His shape, now divested of cloak, I perceived harmonised in squareness with his physiognomy:|His shape, now divested of cloak, I perceived harmonised in squareness with his physiognomy:
jane_eyre_13_f000046|I suppose it was a good figure in the athletic sense of the term - broad chested and thin flanked,|I suppose it was a good figure in the athletic sense of the term - broad chested and thin flanked,
jane_eyre_13_f000047|though neither tall nor graceful.|though neither tall nor graceful.
jane_eyre_13_f000048|Mister Rochester must have been aware of the entrance of Missis Fairfax and myself;|Mister Rochester must have been aware of the entrance of Missis Fairfax and myself;
jane_eyre_13_f000049|but it appeared he was not in the mood to notice us, for he never lifted his head as we approached.|but it appeared he was not in the mood to notice us, for he never lifted his head as we approached.
jane_eyre_13_f000050|Here is Miss Eyre, sir, said Missis Fairfax, in her quiet way. He bowed, still not taking his eyes from the group of the dog and child.|Here is Miss Eyre, sir, said Missis Fairfax, in her quiet way. He bowed, still not taking his eyes from the group of the dog and child.
jane_eyre_13_f000051|Let Miss Eyre be seated, said he: and there was something in the forced stiff bow, in the impatient yet formal tone, which seemed further to express,|Let Miss Eyre be seated, said he: and there was something in the forced stiff bow, in the impatient yet formal tone, which seemed further to express,
jane_eyre_13_f000052|What the deuce is it to me whether Miss Eyre be there or not?|What the deuce is it to me whether Miss Eyre be there or not?
jane_eyre_13_f000053|At this moment I am not disposed to accost her.|At this moment I am not disposed to accost her.
jane_eyre_13_f000054|I sat down quite disembarrassed. A reception of finished politeness would probably have confused me:|I sat down quite disembarrassed. A reception of finished politeness would probably have confused me:
jane_eyre_13_f000055|I could not have returned or repaid it by answering grace and elegance on my part;|I could not have returned or repaid it by answering grace and elegance on my part;
jane_eyre_13_f000056|but harsh caprice laid me under no obligation; on the contrary, a decent quiescence, under the freak of manner, gave me the advantage.|but harsh caprice laid me under no obligation; on the contrary, a decent quiescence, under the freak of manner, gave me the advantage.
jane_eyre_13_f000057|Besides, the eccentricity of the proceeding was piquant: I felt interested to see how he would go on.|Besides, the eccentricity of the proceeding was piquant: I felt interested to see how he would go on.
jane_eyre_13_f000058|He went on as a statue would, that is, he neither spoke nor moved. Missis|He went on as a statue would, that is, he neither spoke nor moved. Missis
jane_eyre_13_f000059|Fairfax seemed to think it necessary that some one should be amiable, and she began to talk.|Fairfax seemed to think it necessary that some one should be amiable, and she began to talk.
jane_eyre_13_f000060|Kindly, as usual - and, as usual, rather trite - she condoled with him on the pressure of business he had had all day;|Kindly, as usual - and, as usual, rather trite - she condoled with him on the pressure of business he had had all day;
jane_eyre_13_f000061|on the annoyance it must have been to him with that painful sprain:|on the annoyance it must have been to him with that painful sprain:
jane_eyre_13_f000062|then she commended his patience and perseverance in going through with it.|then she commended his patience and perseverance in going through with it.
jane_eyre_13_f000063|Madam, I should like some tea, was the sole rejoinder she got.|Madam, I should like some tea, was the sole rejoinder she got.
jane_eyre_13_f000064|She hastened to ring the bell; and when the tray came, she proceeded to arrange the cups, spoons, &c.|She hastened to ring the bell; and when the tray came, she proceeded to arrange the cups, spoons, c.
jane_eyre_13_f000065|, with assiduous celerity. I and Adele went to the table; but the master did not leave his couch.|, with assiduous celerity. I and Adele went to the table; but the master did not leave his couch.
jane_eyre_13_f000066|Will you hand Mister Rochester's cup? said Missis Fairfax to me; Adele might perhaps spill it.|Will you hand Mister Rochester's cup? said Missis Fairfax to me; Adele might perhaps spill it.
jane_eyre_13_f000067|I did as requested. As he took the cup from my hand, Adele, thinking the moment propitious for making a request in my favour, cried out - N'est-ce pas,|I did as requested. As he took the cup from my hand, Adele, thinking the moment propitious for making a request in my favour, cried out - N'est-ce pas,
jane_eyre_13_f000068|monsieur, qu'il y a un cadeau pour Mademoiselle Eyre dans votre petit coffre?|monsieur, qu'il y a un cadeau pour Mademoiselle Eyre dans votre petit coffre?
jane_eyre_13_f000069|Who talks of cadeaux? said he gruffly. Did you expect a present, Miss Eyre? Are you fond of presents? and he searched my face with eyes that I saw were dark, irate, and piercing.|Who talks of cadeaux? said he gruffly. Did you expect a present, Miss Eyre? Are you fond of presents? and he searched my face with eyes that I saw were dark, irate, and piercing.
jane_eyre_13_f000070|I hardly know, sir; I have little experience of them: they are generally thought pleasant things.|I hardly know, sir; I have little experience of them: they are generally thought pleasant things.
jane_eyre_13_f000071|Generally thought? But what do you think?|Generally thought? But what do you think?
jane_eyre_13_f000072|I should be obliged to take time, sir, before I could give you an answer worthy of your acceptance: a present has many faces to it, has it not?|I should be obliged to take time, sir, before I could give you an answer worthy of your acceptance: a present has many faces to it, has it not?
jane_eyre_13_f000073|and one should consider all, before pronouncing an opinion as to its nature.|and one should consider all, before pronouncing an opinion as to its nature.
jane_eyre_13_f000074|Miss Eyre, you are not so unsophisticated as Adele: she demands a cadeau, clamorously, the moment she sees me: you beat about the bush.|Miss Eyre, you are not so unsophisticated as Adele: she demands a cadeau, clamorously, the moment she sees me: you beat about the bush.
jane_eyre_13_f000075|Because I have less confidence in my deserts than Adele has: she can prefer the claim of old acquaintance, and the right too of custom;|Because I have less confidence in my deserts than Adele has: she can prefer the claim of old acquaintance, and the right too of custom;
jane_eyre_13_f000076|for she says you have always been in the habit of giving her playthings;|for she says you have always been in the habit of giving her playthings;
jane_eyre_13_f000077|but if I had to make out a case I should be puzzled, since I am a stranger, and have done nothing to entitle me to an acknowledgment.|but if I had to make out a case I should be puzzled, since I am a stranger, and have done nothing to entitle me to an acknowledgment.
